,customerID,Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer_Feedback,Category,Chatbot Response
570,5299-RULOA,Female,0,Yes,Yes,10.0,Yes,Yes,top up loan,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,100.25,1064.65,Yes,The mobile app does not have biometric login.,,
571,3580-REOAC,Male,0,No,No,10.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,44.85,435.4,Yes,The credit limit on my Credit Card is too low.,,
572,5671-RQRLP,Female,1,Yes,No,70.0,Yes,Yes,top up loan,No,No,No,No,No,No,Two year,Yes,75.65,5411.4,No,The Debit Card delivery is delayed.,,
573,7783-YKGDV,Female,0,No,No,12.0,Yes,Yes,top up loan,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,99.7,1238.45,Yes,The branch is not accessible for disabled customers.,,
574,1536-HBSWP,Female,0,No,No,1.0,Yes,No,general loan,No,No,No,Yes,No,No,Month-to-month,Yes,49.9,49.9,No,I was not informed about the processing fees for my loan.,,
575,4549-ZDQYY,Female,0,No,No,52.0,Yes,No,general loan,Yes,No,Yes,Yes,No,No,One year,No,57.95,3042.25,No,The process of changing my Debit Card PIN was very simple.,,
576,5348-CAGXB,Male,0,No,No,12.0,Yes,Yes,top up loan,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.55,1021.75,No,I want to apply for a home loan. What documents are required?,,
577,6680-NENYN,Female,0,No,No,43.0,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,Two year,Yes,104.6,4759.85,Yes,My Debit Card was not delivered on time.,,
578,6655-LHBYW,Male,0,No,No,50.0,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,114.35,5791.1,No,The loan customer service is very helpful.,,
579,9489-DEDVP,Female,0,Yes,Yes,70.0,Yes,Yes,general loan,Yes,Yes,No,No,Yes,No,Two year,Yes,69.2,4872.35,No,I am happy with the fixed deposit tenure options.,Fixed Deposit,
580,6551-GNYDG,Female,0,Yes,Yes,14.0,Yes,No,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,80.9,1152.8,No,The Credit Card complimentary insurance is very good.,,
581,7665-VIGUD,Male,0,No,No,10.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.35,176.3,No,Can I get a debit card for my Current Account?,,
582,7302-ZHMHP,Female,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.15,19.15,No,The ATM network is very reliable.,,
583,7817-OMJNA,Male,0,No,No,14.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.4,275.7,No,The bank's customer service chat is very helpful.,,
584,4785-NKHCX,Male,1,No,No,5.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.05,94.15,No,The branch does not have enough seating.,,
585,8229-MYEJZ,Female,0,No,No,10.0,Yes,No,general loan,No,Yes,No,No,No,No,Month-to-month,No,51.2,498.25,No,The Current Account statement is very easy to access.,,
586,9548-LIGTA,Male,0,Yes,No,61.0,Yes,No,general loan,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,81.05,4747.65,No,The replacement process for lost Debit Cards is very efficient.,,
587,1135-LMECX,Female,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.85,19.85,No,My Debit Card is not working for mini statements.,,
588,6919-ELBGL,Male,1,Yes,Yes,72.0,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,114.95,8196.4,No,The loan tenure options are very flexible.,,
589,4208-UFFGW,Male,1,No,No,2.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,44.95,85.15,Yes,The branch is not accessible for disabled customers.,,
590,4111-BNXIF,Female,0,Yes,Yes,67.0,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,59.55,4103.9,No,The mobile banking app is very user-friendly.,,
591,6152-ONASV,Female,0,Yes,No,68.0,Yes,Yes,general loan,Yes,No,No,Yes,No,No,One year,No,58.25,3975.7,No,My Credit Card has unauthorized charges.,,
592,8262-COGGB,Male,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.45,20.45,No,The credit limit on my Credit Card is too low.,,
593,1862-QRWPE,Female,0,Yes,Yes,48.0,Yes,No,No,No,No,No,No,No,No,Two year,No,20.65,1057,No,The Savings Account services are very reliable.,,
594,5129-JLPIS,Male,0,No,No,25.0,Yes,No,top up loan,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.5,2686.05,No,I am happy with the fixed deposit maturity process.,Fixed Deposit,
595,7554-NEWDD,Male,0,No,No,10.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,25.7,251.6,No,The Current Account management is very convenient.,,
596,4750-ZRXIU,Female,1,No,No,4.0,Yes,Yes,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,84.6,360.1,Yes,The ATM network is very unreliable.,,
597,7014-ZZXAW,Female,0,Yes,No,71.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,24.25,1732.95,No,The Savings Account interest rates are very attractive.,,
598,8270-RKSAP,Male,0,No,No,9.0,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.5,597.9,No,Can I prepay my loan without any penalties?,,
599,1206-EHBDD,Female,0,Yes,No,56.0,Yes,No,top up loan,Yes,No,Yes,No,No,No,Two year,No,80.3,4513.65,No,The ATM is often out of service.,,
600,6371-NZYEG,Male,0,Yes,Yes,16.0,Yes,No,general loan,Yes,No,Yes,No,Yes,No,Two year,No,64.25,1024,No,The fixed deposit renewal process is very easy.,,
601,5256-SKJGO,Female,0,Yes,Yes,64.0,No,No,general loan,No,Yes,No,Yes,Yes,Yes,Two year,Yes,54.6,3423.5,No,The bank's customer service chat is very helpful.,,
602,2294-SALNE,Male,0,Yes,Yes,23.0,Yes,No,top up loan,No,Yes,Yes,Yes,No,No,One year,No,86.8,1940.8,No,The Credit Card complimentary insurance is very good.,,
603,8626-PTQGE,Male,0,No,No,69.0,No,No,general loan,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,60.05,4176.7,No,The ATM near my office is always functional.,,
604,7954-MLBUN,Male,0,No,No,31.0,Yes,No,top up loan,No,No,Yes,Yes,Yes,Yes,Two year,No,99.45,3109.9,No,How do I change my Credit Card PIN?,,
605,9057-MSWCO,Male,1,Yes,No,27.0,No,No,general loan,Yes,No,No,No,No,No,Month-to-month,No,30.75,805.1,Yes,The loan approval process took too long.,,
606,2085-JVGAD,Male,0,Yes,No,37.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.35,697.65,No,The Debit Card issuance process is very slow.,,
607,8397-MVTAZ,Male,0,Yes,No,34.0,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,100.05,3480,Yes,The ATM fees are too high.,,
608,6563-VRERX,Male,0,Yes,Yes,33.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.6,690.25,No,The Credit Card cashback offers are very good.,,
609,1626-ERCMM,Male,1,Yes,No,20.0,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.55,1899.65,Yes,The loan processing fee is too high.,,
610,4109-CYRBD,Male,1,Yes,No,29.0,Yes,Yes,general loan,No,No,No,No,No,No,Month-to-month,Yes,51.6,1442,No,The process of opening a Savings Account was very smooth and quick.,,
611,3199-NPKCN,Female,0,Yes,No,67.0,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,111.25,7511.65,No,The bank's security measures are not up to the mark.,,
612,8606-CIQUL,Male,1,Yes,Yes,72.0,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,115.75,8399.15,No,"The Current Account services are excellent, especially for business transactions.",,
613,5575-GNVDE,Male,0,No,No,34.0,Yes,No,general loan,Yes,No,Yes,No,No,No,One year,No,56.95,1889.5,No,I am pleased with the quick approval of my Loan.,Loans,
614,3419-SNJJD,Female,1,Yes,No,65.0,Yes,Yes,top up loan,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,105.25,6786.4,Yes,The mobile banking app does not support my device.,,
615,9167-APMXZ,Female,0,No,No,22.0,Yes,Yes,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,84.15,1821.95,No,The online banking interface is very user-friendly.,,
616,5973-EJGDP,Male,0,No,No,51.0,Yes,Yes,top up loan,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,87.35,4473,No,How do I open a Current Account?,,
617,2798-NYLMZ,Male,0,Yes,No,71.0,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,108.55,7616,No,The mobile app does not have biometric login.,,
618,5968-XQIVE,Male,0,Yes,Yes,72.0,Yes,Yes,top up loan,No,Yes,No,No,Yes,No,One year,Yes,89.7,6588.95,No,How do I get a bank guarantee from my Current Account?,,
619,9237-HQITU,Female,0,No,No,2.0,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.7,151.65,Yes,The customer support for my Credit Card is poor.,,
620,2957-LOLHO,Male,0,No,No,12.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,45.4,518.9,Yes,The branch is not accessible for disabled customers.,,
621,4957-TREIR,Male,0,No,No,3.0,Yes,No,general loan,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,64.4,195.65,No,The Current Account overdraft fees are exorbitant.,,
622,0810-BDHAW,Female,0,Yes,Yes,24.0,Yes,Yes,general loan,Yes,Yes,No,No,Yes,Yes,One year,No,78.4,1832.4,No,The loan interest rates are too high.,,
623,1635-FJFCC,Female,0,No,No,5.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,44.05,202.15,No,The credit limit increase process is very quick.,,
624,3261-CQXOL,Female,0,Yes,Yes,71.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,25.45,1813.35,No,The branch is always very crowded.,,
625,0621-HJWXJ,Female,0,Yes,No,63.0,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,81.55,5029.05,No,The loan approval process was straightforward and hassle-free.,,
626,5285-MVEHD,Female,0,Yes,No,56.0,Yes,No,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,105.6,6068.65,No,The Current Account customer service is very poor.,,
627,1266-NZYUI,Female,0,Yes,Yes,72.0,Yes,Yes,general loan,Yes,No,Yes,Yes,No,No,Two year,No,66.85,4758.8,No,The Current Account online banking features are very convenient.,,
628,4541-RMRLG,Male,0,No,No,7.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.25,112.3,Yes,The Debit Card delivery is very delayed.,,
629,3727-OWVYD,Male,0,No,No,35.0,Yes,No,general loan,Yes,Yes,Yes,No,No,No,One year,No,61.2,2021.2,No,The Current Account management is very convenient.,,
630,0195-IESCP,Male,0,Yes,No,10.0,Yes,Yes,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,85.25,855.3,Yes,The ATM is often out of service.,,
631,9871-ELEYA,Female,0,No,Yes,34.0,Yes,No,general loan,Yes,No,Yes,Yes,Yes,No,Two year,No,67.65,2339.3,No,The Debit Card PIN reset process is confusing.,,
632,9919-YLNNG,Female,0,No,No,42.0,Yes,No,top up loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,103.8,4327.5,No,The online application process for Credit Cards is very easy.,,
633,0306-JAELE,Male,0,No,No,5.0,Yes,No,top up loan,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,96.1,453.4,Yes,The Debit Card is not accepted at many places.,,
634,6689-VRRTK,Female,1,No,No,44.0,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,109.8,4860.35,No,The Current Account online services are very reliable.,,
635,7538-GWHML,Female,0,No,No,2.0,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,69.65,145.15,Yes,The loan disbursement process is very slow.,,
636,3413-BMNZE,Male,1,No,No,1.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,45.25,45.25,No,I am happy with the reward points on my Credit Card.,Credit Card,
637,0314-TKOSI,Female,0,No,No,6.0,Yes,No,general loan,Yes,Yes,No,No,No,No,Month-to-month,No,55.15,322.9,No,The fixed deposit interest rates are very attractive.,,
638,2088-IEBAU,Female,0,No,No,68.0,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,88.15,6148.45,No,The Current Account opening process was very easy.,,
639,2604-IJPDU,Female,0,Yes,No,20.0,Yes,No,top up loan,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,96.55,1901.65,No,The loan customer service is very helpful.,,
640,1140-UKVZG,Female,0,No,No,17.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,24.8,475.25,No,The online banking system is always down.,,
641,2868-SNELZ,Female,0,No,No,2.0,Yes,Yes,top up loan,No,No,Yes,No,No,No,Month-to-month,No,80.6,155.8,Yes,My Current Account statements are very hard to understand.,,
642,8981-FJGLA,Male,0,No,Yes,11.0,Yes,Yes,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,78.0,851.8,No,How do I get a Current Account statement by branch visit?,,
643,9369-XFEHK,Female,1,Yes,No,33.0,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,80.6,2656.5,Yes,The branch does not have enough seating.,,
644,3935-TBRZZ,Male,0,Yes,Yes,44.0,Yes,Yes,No,No,No,No,No,No,No,One year,No,25.7,1110.5,No,How do I link my Savings Account to my mobile number?,,
645,2077-DDHJK,Female,0,Yes,No,68.0,Yes,Yes,general loan,Yes,Yes,Yes,Yes,No,No,Two year,No,70.9,4911.35,No,Can I get a Credit Card statement by email?,,
646,6986-IJDHX,Male,0,Yes,Yes,39.0,Yes,No,top up loan,No,Yes,No,No,Yes,No,Month-to-month,Yes,86.3,3266,Yes,The branch does not have enough seating.,,
647,4075-JFPGR,Female,0,Yes,No,51.0,Yes,No,top up loan,Yes,Yes,Yes,No,Yes,No,One year,Yes,93.5,4619.55,No,The branch staff are very courteous and helpful.,,
648,4580-TMHJU,Female,0,Yes,Yes,43.0,Yes,No,general loan,No,No,No,No,Yes,No,Month-to-month,No,56.15,2499.3,Yes,The mobile banking app crashes frequently.,,
649,4933-IKULF,Female,1,No,No,17.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.65,330.6,No,Can I get a Loan for home renovation?,,
650,8361-LBRDI,Female,0,No,No,58.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,24.35,1423.85,No,The mobile banking app crashes frequently.,,
651,7277-OZCGZ,Female,0,No,No,22.0,Yes,No,top up loan,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,89.05,1886.25,No,The online banking interface is very user-friendly.,,
652,5495-GPSRW,Male,0,No,No,20.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,19.7,419.4,No,How do I update my address for my Current Account?,,
653,4568-KNYWR,Male,0,No,No,52.0,Yes,No,general loan,Yes,Yes,No,No,Yes,No,Two year,Yes,63.25,3342.45,No,Can I have multiple Savings Accounts?,,
654,3841-NFECX,Female,1,Yes,No,71.0,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,No,No,Two year,Yes,96.35,6766.95,No,I am happy with the friendly customer support.,Customer Support,
655,7529-ZDFXI,Male,1,Yes,No,57.0,Yes,Yes,top up loan,No,Yes,No,No,No,Yes,Month-to-month,Yes,89.85,4925.35,No,The loan interest rates are very competitive.,,
656,1218-VKFPE,Female,0,Yes,Yes,12.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.0,233.55,Yes,The Debit Card PIN reset process is very confusing.,,
657,0956-SYCWG,Female,0,No,No,13.0,Yes,No,No,No,No,No,No,No,No,One year,No,19.65,244.8,No,The ATM network is very reliable.,,
658,0959-WHOKV,Male,0,No,No,42.0,Yes,Yes,top up loan,Yes,Yes,Yes,No,No,Yes,One year,Yes,99.0,4298.45,No,The ATM network is very reliable.,,
659,0742-LAFQK,Male,0,Yes,No,72.0,Yes,Yes,top up loan,Yes,Yes,Yes,No,No,Yes,Two year,Yes,99.15,7422.1,No,The Savings Account mobile banking app is very convenient.,,
660,7929-DMBCV,Female,0,Yes,No,20.0,Yes,No,top up loan,No,No,Yes,Yes,No,No,Month-to-month,Yes,81.0,1683.7,No,The Current Account customer service is very poor.,,
661,3811-VBYBZ,Male,0,No,No,7.0,Yes,Yes,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,99.8,673.25,Yes,The loan processing time is too long.,,
662,7563-BIUPC,Male,0,No,No,5.0,Yes,No,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,80.6,415.55,Yes,The Current Account mobile app crashes frequently.,,
663,1342-JPNKI,Male,0,No,No,10.0,Yes,Yes,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,86.05,834.1,Yes,The Debit Card is not accepted at many places.,,
664,4811-JBUVU,Male,0,No,No,30.0,Yes,Yes,top up loan,No,No,No,Yes,No,Yes,Month-to-month,Yes,89.9,2723.15,No,The online banking customer support is very helpful.,,
665,9867-JCZSP,Female,0,Yes,Yes,17.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.75,418.25,No,I am satisfied with the easy fund transfer from my Current Account.,Current Account,
666,6599-CEBNN,Female,0,No,No,34.0,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,73.95,2524.45,Yes,The Debit Card activation process is very slow.,,
667,9399-APLBT,Female,0,Yes,Yes,1.0,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,74.7,74.7,Yes,The ATM fees are too high.,,
668,8467-WYNSR,Male,0,No,No,22.0,Yes,No,general loan,Yes,No,No,Yes,No,No,Month-to-month,No,55.1,1253.15,No,The mobile banking app does not support my device.,,
669,9833-TGFHX,Male,0,Yes,Yes,42.0,Yes,Yes,top up loan,Yes,No,No,No,Yes,Yes,One year,No,97.1,4016.75,No,The Credit Card complimentary insurance is very good.,,
670,4913-EHYUI,Male,1,Yes,Yes,56.0,Yes,Yes,top up loan,Yes,No,Yes,No,Yes,Yes,One year,Yes,104.55,5794.65,Yes,The branch has a very long wait time.,,
671,3643-AHCFP,Male,1,Yes,No,7.0,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.6,644.35,Yes,The loan approval process took too long.,,
672,4636-QRJKY,Female,0,Yes,Yes,6.0,Yes,Yes,top up loan,No,No,No,Yes,No,No,Month-to-month,Yes,80.5,502.85,Yes,The mobile banking app does not support my device.,,
673,2656-FMOKZ,Female,1,No,No,15.0,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,74.45,1145.7,Yes,The interest rates on my Savings Account are too low.,,
674,6425-JWTDV,Male,0,Yes,No,48.0,Yes,No,No,No,No,No,No,No,No,Two year,No,19.25,855.1,No,The Savings Account interest rates are very competitive.,,
675,9851-KIELU,Male,0,No,No,10.0,Yes,No,top up loan,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,110.1,1043.3,Yes,The loan disbursement process is very slow.,,
676,7905-TVXTA,Female,0,No,No,5.0,Yes,No,general loan,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,64.35,352.65,No,The loan documentation process is very complicated.,,
677,9073-ZZIAY,Male,0,Yes,Yes,62.0,Yes,No,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,86.1,5215.25,No,The fixed deposit maturity process is very smooth.,,
678,2372-HWUHI,Male,0,No,No,2.0,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,44.35,81.25,Yes,The ATM fees are too high.,,
679,5160-UXJED,Male,0,No,Yes,17.0,Yes,No,general loan,No,No,No,No,No,No,One year,No,44.6,681.4,No,The online banking transactions are very secure.,,
680,3675-YDUPJ,Male,0,No,No,10.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19.85,193.05,No,The ATM near my office is always functional.,,
681,3571-DPYUH,Male,0,Yes,Yes,58.0,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,No,One year,Yes,94.7,5430.35,No,I am facing an issue with my Credit Card.,,
682,3487-EARAT,Female,0,Yes,Yes,70.0,Yes,No,general loan,Yes,Yes,Yes,Yes,No,Yes,One year,No,74.1,5222.3,No,The interest rates on my Savings Account are too low.,,
683,4980-URKXC,Male,0,Yes,No,36.0,Yes,No,No,No,No,No,No,No,No,One year,No,20.85,720.05,No,My Credit Card is expiring soon.,,
684,7273-TEFQD,Male,1,No,No,3.0,No,No,general loan,No,No,Yes,No,No,Yes,Month-to-month,Yes,41.15,132.2,Yes,The daily withdrawal limit on my Debit Card is too low.,,
685,7639-LIAYI,Male,0,No,No,52.0,Yes,Yes,general loan,Yes,No,No,Yes,Yes,Yes,Two year,Yes,79.75,4217.8,No,I am happy with the fixed deposit maturity process.,Fixed Deposit,
686,2240-HSJQD,Male,0,No,Yes,38.0,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,81.85,3141.7,No,The Credit Card cashback offers are very good.,,
687,5924-SNGKP,Female,0,No,Yes,41.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,20.25,865,No,The Credit Card travel benefits are very good.,,
688,2391-IPLOP,Male,0,Yes,Yes,50.0,Yes,Yes,general loan,No,No,Yes,Yes,Yes,No,One year,Yes,69.65,3442.15,No,I am not satisfied with the customer support for Credit Card issues.,,
689,3758-CKOQL,Female,0,Yes,No,59.0,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,107.0,6152.3,No,The Debit Card replacement process is too slow.,,
690,6231-WFGFH,Male,0,Yes,Yes,4.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.5,77.6,No,The loan prepayment charges are too high.,,
691,9601-BRXPO,Female,0,Yes,No,25.0,Yes,Yes,top up loan,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,104.95,2566.5,Yes,The Current Account maintenance charges are too high.,,
692,7596-ZYWBB,Female,0,No,No,65.0,Yes,No,general loan,Yes,Yes,No,Yes,No,No,Two year,Yes,59.6,3739.8,No,My Debit Card was not delivered on time.,,
693,4104-PVRPS,Male,0,Yes,No,24.0,Yes,No,general loan,Yes,No,No,Yes,No,No,Month-to-month,No,53.6,1315.35,No,My Credit Card is not generating a PIN.,,
694,7131-ZQZNK,Female,0,Yes,Yes,60.0,No,No,general loan,Yes,No,Yes,Yes,Yes,Yes,Two year,No,59.85,3590.2,No,The loan documentation process is cumbersome.,,
695,7028-DVOIQ,Male,1,No,No,35.0,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,99.05,3395.8,Yes,The loan prepayment charges are too high.,,
696,6439-GTPCA,Female,0,No,No,45.0,Yes,Yes,top up loan,No,No,Yes,Yes,No,No,Month-to-month,Yes,87.25,3941.7,Yes,The Debit Card PIN reset process is very confusing.,,
697,4881-JVQOD,Male,1,Yes,Yes,10.0,No,No,general loan,No,No,No,No,No,Yes,Month-to-month,Yes,34.55,362.6,No,What documents are needed for loan application?,,
698,8067-NIOYM,Female,0,Yes,Yes,24.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,21.1,490.65,No,My Debit Card is not working at ATMs.,,
699,6647-ZEDXT,Female,0,No,No,30.0,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,One year,No,110.45,3327.05,No,The overdraft protection for Current Accounts is very helpful.,,
700,5138-WVKYJ,Male,0,No,No,10.0,Yes,Yes,top up loan,Yes,No,No,No,Yes,Yes,Month-to-month,No,98.55,1008.55,Yes,The loan prepayment charges are too high.,,
701,6035-BXTTY,Female,1,No,No,32.0,Yes,No,general loan,No,Yes,No,Yes,No,No,Month-to-month,No,54.65,1830.1,No,The online banking interface is very intuitive.,,
702,5760-IFJOZ,Male,0,No,No,3.0,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,107.95,313.6,No,The loan officers were not very knowledgeable.,,
703,3908-BLSYF,Female,0,No,No,6.0,Yes,No,top up loan,No,No,Yes,No,No,Yes,Month-to-month,No,83.9,497.55,Yes,The Savings Account minimum balance requirement is too high.,,
704,9947-OTFQU,Male,1,No,No,15.0,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,74.4,1074.3,Yes,The loan documentation process is very complicated.,,
705,4661-NJEUX,Male,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.05,20.05,No,The Current Account mobile app crashes frequently.,,
706,4625-LAMOB,Male,0,No,No,44.0,Yes,No,No,No,No,No,No,No,No,Two year,No,20.4,905.55,No,The online banking system is always down.,,
707,2806-MLNTI,Male,1,Yes,No,52.0,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,One year,Yes,105.1,5376.4,No,My Debit Card transaction failed.,,
708,3276-HDUEG,Female,0,No,No,1.0,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,75.05,75.05,Yes,The mobile banking app does not support my device.,,
709,5073-WXOYN,Female,0,No,No,60.0,No,No,general loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,50.8,3027.4,Yes,The loan prepayment charges are too high.,,
710,8905-IAZPF,Female,0,Yes,No,69.0,Yes,No,top up loan,No,Yes,No,No,Yes,Yes,One year,Yes,95.65,6744.2,No,What are the charges for international wire transfers?,,
711,9445-ZUEQE,Male,0,Yes,Yes,27.0,Yes,Yes,top up loan,No,Yes,No,Yes,No,No,Month-to-month,Yes,85.2,2151.6,No,The Debit Card replacement process was very quick.,,
712,2782-LFZVW,Female,0,No,No,11.0,Yes,Yes,general loan,No,No,No,No,No,Yes,Month-to-month,Yes,58.95,601.6,No,Is there a penalty for withdrawing from my Savings Account early?,,
713,3780-YVMFA,Female,0,Yes,Yes,8.0,Yes,No,general loan,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,68.55,564.35,No,The online banking transactions are very secure.,,
714,6630-UJZMY,Female,1,Yes,No,4.0,Yes,Yes,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,83.25,308.05,No,The ATM fees are too high.,,
715,8782-LKFPK,Male,0,No,No,44.0,Yes,Yes,top up loan,No,No,Yes,No,No,Yes,Month-to-month,Yes,90.4,4063,No,The ATM network is very reliable.,,
716,3930-ZGWVE,Male,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.75,19.75,No,The online banking security features are excellent.,,
717,6967-QIQRV,Male,0,Yes,Yes,15.0,Yes,No,top up loan,Yes,No,No,Yes,Yes,Yes,One year,No,101.9,1667.25,No,How do I transfer money between Current Accounts?,,
718,6815-ABQFQ,Male,0,Yes,No,56.0,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,Yes,One year,Yes,107.25,6033.3,No,What is the process for closing my account?,,
719,8208-EUMTE,Male,0,No,No,16.0,No,No,general loan,Yes,Yes,Yes,Yes,Yes,No,Two year,No,54.85,916.15,No,How do I report a lost Debit Card?,,
720,8812-ZRHFP,Female,0,Yes,Yes,30.0,Yes,No,top up loan,No,No,Yes,No,No,Yes,One year,No,86.45,2538.05,No,The mobile banking app does not support my device.,,
721,9903-LYSAB,Male,0,Yes,No,18.0,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,73.15,1305.95,No,The fixed deposit maturity process is very smooth.,,
722,1403-GYAFU,Male,0,Yes,Yes,70.0,Yes,No,No,No,No,No,No,No,No,Two year,No,20.05,1360.25,No,How do I request a new Debit Card?,,
723,7314-OXENN,Male,0,No,No,2.0,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,82.0,184.65,Yes,The ATM fees are too high.,,
